,title,devanagari,verse_text,verse_text_no_samdhis
157,3.4,"इन्द्रियाणि मनो बुद्धिरस्याधिष्ठानमुच्यते ।
एतैर्विमोहयत्येष ज्ञानमावृत्य देहिनम् ॥ ३.४० ॥","indriyāṇi mano buddhir
asyādhiṣṭhānam ucyate
etair vimohayaty eṣa
jñānam āvṛtya dehinam",indriyāṇi manaḥ buddhiḥ asya adhiṣṭhānam ucyate etaiḥ vimohayati eṣaḥ jñānam āvṛtya dehinam
158,3.41,"तस्मात्त्वमिन्द्रियाण्यादौ नियम्य भरतर्षभ ।
पाप्मानं प्रजहि ह्येनं ज्ञानविज्ञाननाशनम् ॥ ३.४१ ॥","tasmāt tvam indriyāṇy ādau
niyamya bharatarṣabha
pāpmānaṁ prajahi hy enaṁ
jñāna-vijñāna-nāśanam",tasmāt tvam indriyāṇi ādau niyamya bharata ṛṣabha pāpmānam prajahi hi enam jñāna vijñāna nāśanam
159,3.42,"इन्द्रियाणि पराण्याहुरिन्द्रियेभ्यः परं मनः ।
मनसस्तु परा बुद्धिर्यो बुद्धेः परतस्तु सः ॥ ३.४२ ॥","indriyāṇi parāṇy āhur
indriyebhyaḥ paraṁ manaḥ
manasas tu parā buddhir
yo buddheḥ paratas tu saḥ",indriyāṇi parāṇi āhuḥ indriyebhyaḥ param manaḥ manasaḥ tu parā buddhiḥ yaḥ buddheḥ parataḥ tu saḥ
160,3.43,"एवं बुद्धेः परं बुद्ध्वा संस्तभ्यात्मानमात्मना ।
जहि शत्रुं महाबाहो कामरूपं दुरासदम् ॥ ३.४३ ॥","evaṁ buddheḥ paraṁ buddhvā
saṁstabhyātmānam ātmanā
jahi śatruṁ mahā-bāho
kāma-rūpaṁ durāsadam",evam buddheḥ param buddhvā saṁstabhya ātmānam ātmanā jahi śatrum mahā bāho kāma rūpam durāsadam
161,4.1,"श्रीभगवानुवाच ।
इमं विवस्वते योगं प्रोक्तवानहमव्ययम्
विवस्वान्मनवे प्राह मनुरिक्ष्वाकवेऽब्रवीत् ॥ ४.१ ॥","śrī-bhagavān uvāca
imaṁ vivasvate yogaṁ
proktavān aham avyayam
vivasvān manave prāha
manur ikṣvākave ’bravīt",śrī bhagavān uvāca imam vivasvate yogam proktavān aham avyayam vivasvān manave prāha manuḥ ikṣvākave abravīt
162,4.2,"एवं परम्पराप्राप्तमिमं राजर्षयो विदुः ।
स कालेनेह महता योगो नष्टः परन्तप ॥ ४.२ ॥","evaṁ paramparā-prāptam
imaṁ rājarṣayo viduḥ
sa kāleneha mahatā
yogo naṣṭaḥ paran-tapa",evam paramparā prāptam imam rāja ṛṣayaḥ viduḥ saḥ kālena iha mahatā yogaḥ naṣṭaḥ param tapa
163,4.3,"स एवायं मया तेऽद्य योगः प्रोक्तः पुरातनः ।
भक्तोऽसि मे सखा चेति रहस्यं ह्येतदुत्तमम् ॥ ४.३ ॥","sa evāyaṁ mayā te ’dya
yogaḥ proktaḥ purātanaḥ
bhakto ’si me sakhā ceti
rahasyaṁ hy etad uttamam",saḥ eva ayam mayā te adya yogaḥ proktaḥ purātanaḥ bhaktaḥ asi me sakhā ca iti rahasyam hi etat uttamam
164,4.4,"अर्जुन उवाच ।
अपरं भवतो जन्म परं जन्म विवस्वतः
कथमेतद्विजानीयां त्वमादौ प्रोक्तवानिति ॥ ४.४ ॥","arjuna uvāca
aparaṁ bhavato janma
paraṁ janma vivasvataḥ
katham etad vijānīyāṁ
tvam ādau proktavān iti",arjunaḥ uvāca aparam bhavataḥ janma param janma vivasvataḥ katham etat vijānīyām tvam ādau proktavān iti
165,4.5,"श्रीभगवानुवाच ।
बहूनि मे व्यतीतानि जन्मानि तव चार्जुन
तान्यहं वेद सर्वाणि न त्वं वेत्थ परन्तप ॥ ४.५ ॥","śrī-bhagavān uvāca
bahūni me vyatītāni
janmāni tava cārjuna
tāny ahaṁ veda sarvāṇi
na tvaṁ vettha paran-tapa",śrī bhagavān uvāca bahūni me vyatītāni janmāni tava ca arjuna tāni aham veda sarvāṇi na tvam vettha param tapa
166,4.6,"अजोऽपि सन्नव्ययात्मा भूतानामीश्वरोऽपि सन् ।
प्रकृतिं स्वामधिष्ठाय संभवाम्यात्ममायया ॥ ४.६ ॥","ajo ’pi sann avyayātmā
bhūtānām īśvaro ’pi san
prakṛtiṁ svām adhiṣṭhāya
sambhavāmy ātma-māyayā",ajaḥ api san avyaya ātmā bhūtānām īśvaraḥ api san prakṛtim svām adhiṣṭhāya sambhavāmi ātma māyayā
167,4.7,"यदा यदा हि धर्मस्य ग्लानिर्भवति भारत ।
अभ्युत्थानमधर्मस्य तदात्मानं सृजाम्यहम् ॥ ४.७ ॥","yadā yadā hi dharmasya
glānir bhavati bhārata
abhyutthānam adharmasya
tadātmānaṁ sṛjāmy aham",yadā yadā hi dharmasya glāniḥ bhavati bhārata abhyutthānam adharmasya tadā ātmānam sṛjāmi aham
168,4.8,"परित्राणाय साधूनां विनाशाय च दुष्कृताम् ।
धर्मसंस्थापनार्थाय सम्भवामि युगे युगे ॥ ४.८ ॥","paritrāṇāya sādhūnāṁ
vināśāya ca duṣkṛtām
dharma-saṁsthāpanārthāya
sambhavāmi yuge yuge",paritrāṇāya sādhūnām vināśāya ca duṣkṛtām dharma saṁsthāpana arthāya sambhavāmi yuge yuge
169,4.9,"जन्म कर्म च मे दिव्यमेवं यो वेत्ति तत्त्वतः ।
त्यक्त्वा देहं पुनर्जन्म नैति मामेति सोऽर्जुन ॥ ४.९ ॥","janma karma ca me divyam
evaṁ yo vetti tattvataḥ
tyaktvā dehaṁ punar janma
naiti mām eti so ’rjuna",janma karma ca me divyam evam yaḥ vetti tattvataḥ tyaktvā deham punaḥ janma na eti mām eti saḥ arjuna
170,4.1,"वीतरागभयक्रोधा मन्मया मामुपाश्रिताः ।
बहवो ज्ञानतपसा पूता मद्भावमागताः ॥ ४.१० ॥","vīta-rāga-bhaya-krodhā
man-mayā mām upāśritāḥ
bahavo jñāna-tapasā
pūtā mad-bhāvam āgatāḥ",vīta rāga bhaya krodhāḥ mat mayāḥ mām upāśritāḥ bahavaḥ jñāna tapasā pūtāḥ mat bhāvam āgatāḥ
171,4.11,"ये यथा मां प्रपद्यन्ते तांस्तथैव भजाम्यहम् ।
मम वर्त्मानुवर्तन्ते मनुष्याः पार्थ सर्वशः ॥ ४.११ ॥","ye yathā māṁ prapadyante
tāṁs tathaiva bhajāmy aham
mama vartmānuvartante
manuṣyāḥ pārtha sarvaśaḥ",ye yathā mām prapadyante tān tathā eva bhajāmi aham mama vartma anuvartante manuṣyāḥ pārtha sarvaśaḥ
172,4.12,"काङ्क्षन्तः कर्मणां सिद्धिं यजन्त इह देवताः ।
क्षिप्रं हि मानुषे लोके सिद्धिर्भवति कर्मजा ॥ ४.१२ ॥","kāṅkṣantaḥ karmaṇāṁ siddhiṁ
yajanta iha devatāḥ
kṣipraṁ hi mānuṣe loke
siddhir bhavati karma-jā",kāṅkṣantaḥ karmaṇām siddhim yajante iha devatāḥ kṣipram hi mānuṣe loke siddhiḥ bhavati karma jā
173,4.13,"चातुर्वर्ण्यं मया सृष्टं गुणकर्मविभागशः ।
तस्य कर्तारमपि मां विद्ध्यकर्तारमव्ययम् ॥ ४.१३ ॥","cātur-varṇyaṁ mayā sṛṣṭaṁ
guṇa-karma-vibhāgaśaḥ
tasya kartāram api māṁ
viddhy akartāram avyayam",cātuḥ varṇyam mayā sṛṣṭam guṇa karma vibhāgaśaḥ tasya kartāram api mām viddhi akartāram avyayam
174,4.14,"न मां कर्माणि लिम्पन्ति न मे कर्मफले स्पृहा ।
इति मां योऽभिजानाति कर्मभिर्न स बध्यते ॥ ४.१४ ॥","na māṁ karmāṇi limpanti
na me karma-phale spṛhā
iti māṁ yo ’bhijānāti
karmabhir na sa badhyate",na mām karmāṇi limpanti na me karma phale spṛhā iti mām yaḥ abhijānāti karmabhiḥ na saḥ badhyate
175,4.15,"एवं ज्ञात्वा कृतं कर्म पूर्वैरपि मुमुक्षुभिः ।
कुरु कर्मैव तस्मात्त्वं पूर्वैः पूर्वतरं कृतम् ॥ ४.१५ ॥","evaṁ jñātvā kṛtaṁ karma
pūrvair api mumukṣubhiḥ
kuru karmaiva tasmāt tvaṁ
pūrvaiḥ pūrva-taraṁ kṛtam",evam jñātvā kṛtam karma pūrvaiḥ api mumukṣubhiḥ kuru karma eva tasmāt tvam pūrvaiḥ pūrva taram kṛtam
176,4.16,"किं कर्म किमकर्मेति कवयोऽप्यत्र मोहिताः ।
तत्ते कर्म प्रवक्ष्यामि यज्ज्ञात्वा मोक्ष्यसेऽशुभात् ॥ ४.१६ ॥","kiṁ karma kim akarmeti
kavayo ’py atra mohitāḥ
tat te karma pravakṣyāmi
yaj jñātvā mokṣyase ’śubhāt",kim karma kim akarma iti kavayaḥ api atra mohitāḥ tat te karma pravakṣyāmi yat jñātvā mokṣyase aśubhāt
177,4.17,"कर्मणो ह्यपि बोद्धव्यं बोद्धव्यं च विकर्मणः ।
अकर्मणश्च बोद्धव्यं गहना कर्मणो गतिः ॥ ४.१७ ॥","karmaṇo hy api boddhavyaṁ
boddhavyaṁ ca vikarmaṇaḥ
akarmaṇaś ca boddhavyaṁ
gahanā karmaṇo gatiḥ",karmaṇaḥ hi api boddhavyam boddhavyam ca vikarmaṇaḥ akarmaṇaḥ ca boddhavyam gahanā karmaṇaḥ gatiḥ
178,4.18,"कर्मण्यकर्म यः पश्येदकर्मणि च कर्म यः ।
स बुद्धिमान्मनुष्येषु स युक्तः कृत्स्नकर्मकृत् ॥ ४.१८ ॥","karmaṇy akarma yaḥ paśyed
akarmaṇi ca karma yaḥ
sa buddhimān manuṣyeṣu
sa yuktaḥ kṛtsna-karma-kṛt",karmaṇi akarma yaḥ paśyet akarmaṇi ca karma yaḥ saḥ buddhi mān manuṣyeṣu saḥ yuktaḥ kṛtsna karma kṛt
179,4.19,"यस्य सर्वे समारम्भाः कामसंकल्पवर्जिताः ।
ज्ञानाग्निदग्धकर्माणं तमाहुः पण्डितं बुधाः ॥ ४.१९ ॥","yasya sarve samārambhāḥ
kāma-saṅkalpa-varjitāḥ
jñānāgni-dagdha-karmāṇaṁ
tam āhuḥ paṇḍitaṁ budhāḥ",yasya sarve samārambhāḥ kāma saṅkalpa varjitāḥ jñāna agni dagdha karmāṇam tam āhuḥ paṇḍitam budhāḥ
180,4.2,"त्यक्त्वा कर्मफलासङ्गं नित्यतृप्तो निराश्रयः ।
कर्मण्यभिप्रवृत्तोऽपि नैव किंचित्करोति सः ॥ ४.२० ॥","tyaktvā karma-phalāsaṅgaṁ
nitya-tṛpto nirāśrayaḥ
karmaṇy abhipravṛtto ’pi
naiva kiñcit karoti saḥ",tyaktvā karma phala āsaṅgam nitya tṛptaḥ nirāśrayaḥ karmaṇi abhipravṛttaḥ api na eva kiñcit karoti saḥ
181,4.21,"निराशीर्यतचित्तात्मा त्यक्तसर्वपरिग्रहः ।
शारीरं केवलं कर्म कुर्वन्नाप्नोति किल्बिषम् ॥ ४.२१ ॥","nirāśīr yata-cittātmā
tyakta-sarva-parigrahaḥ
śārīraṁ kevalaṁ karma
kurvan nāpnoti kilbiṣam",nirāśīḥ yata citta ātmā tyakta sarva parigrahaḥ śārīram kevalam karma kurvan na āpnoti kilbiṣam
182,4.22,"यदृच्छालाभसंतुष्टो द्वन्द्वातीतो विमत्सरः ।
समः सिद्धावसिद्धौ च कृत्वापि न निबध्यते ॥ ४.२२ ॥","yadṛcchā-lābha-santuṣṭo
dvandvātīto vimatsaraḥ
samaḥ siddhāv asiddhau ca
kṛtvāpi na nibadhyate",yadṛcchā lābha santuṣṭaḥ dvandva atītaḥ vimatsaraḥ samaḥ siddhau asiddhau ca kṛtvā api na nibadhyate
183,4.23,"गतसङ्गस्य मुक्तस्य ज्ञानावस्थितचेतसः ।
यज्ञायाचरतः कर्म समग्रं प्रविलीयते ॥ ४.२३ ॥","gata-saṅgasya muktasya
jñānāvasthita-cetasaḥ
yajñāyācarataḥ karma
samagraṁ pravilīyate",gata saṅgasya muktasya jñāna avasthita cetasaḥ yajñāya ācarataḥ karma samagram pravilīyate
184,4.24,"ब्रह्मार्पणं ब्रह्म हविर्ब्रह्माग्नौ ब्रह्मणा हुतम् ।
ब्रह्मैव तेन गन्तव्यं ब्रह्मकर्मसमाधिना ॥ ४.२४ ॥","brahmārpaṇaṁ brahma havir
brahmāgnau brahmaṇā hutam
brahmaiva tena gantavyaṁ
brahma-karma-samādhinā",brahma arpaṇam brahma haviḥ brahma agnau brahmaṇā hutam brahma eva tena gantavyam brahma karma samādhinā
185,4.25,"दैवमेवापरे यज्ञं योगिनः पर्युपासते ।
ब्रह्माग्नावपरे यज्ञं यज्ञेनैवोपजुह्वति ॥ ४.२५ ॥","daivam evāpare yajñaṁ
yoginaḥ paryupāsate
brahmāgnāv apare yajñaṁ
yajñenaivopajuhvati",daivam eva apare yajñam yoginaḥ paryupāsate brahma agnau apare yajñam yajñena eva upajuhvati
186,4.26,"श्रोत्रादीनीन्द्रियाण्यन्ये संयमाग्निषु जुह्वति ।
शब्दादीन्विषयानन्य इन्द्रियाग्निषु जुह्वति ॥ ४.२६ ॥","śrotrādīnīndriyāṇy anye
saṁyamāgniṣu juhvati
śabdādīn viṣayān anya
indriyāgniṣu juhvati",śrotra ādīni indriyāṇi anye saṁyama agniṣu juhvati śabda ādīn viṣayān anye indriya agniṣu juhvati
